BECvarfut_plantation,BECvar_seed,HTp_pred
CWHws2,IDFxh1,0.7902
CWHws2,IDFxh2,0.7758
CWHws2,IDFxh4,0.7727
CWHws2,IDFxk,0.7736
CWHws2,IDFxm,0.8093
CWHws2,IDFxw,0.7777
CWHws2,IMAun,0.8153
CWHws2,IMAunp,0.8750
CWHws2,MHmm1,0.9431
CWHws2,MHmm2,0.9475
CWHws2,MHmmp,0.9030
CWHws2,MHun,0.8558
CWHws2,MHunp,0.8096
CWHws2,MHwh,0.9146
CWHws2,MHwh1,0.9257
CWHws2,MHwhp,0.9070
CWHws2,MSdc1,0.9020
CWHws2,MSdc2,0.8904
CWHws2,MSdc3,0.9072
CWHws2,MSdk1,0.9198
CWHws2,MSdk2,0.9001
CWHws2,MSdm1,0.9131
CWHws2,MSdm2,0.8966
CWHws2,MSdm3,0.8988
CWHws2,MSdv,0.8836
CWHws2,MSmw1,0.9286
CWHws2,MSmw2,0.9156
CWHws2,MSun,0.9384
CWHws2,MSxk1,0.8753
CWHws2,MSxk2,0.8376
CWHws2,MSxk3,0.8553
CWHws2,MSxv,0.8666
CWHws2,PPdh2,0.7772
CWHws2,PPxh1,0.6351
CWHws2,PPxh2,0.6680
CWHws2,PPxh3,0.7714
CWHws2,SBPSdc,0.8558
CWHws2,SBPSmc,0.8601
CWHws2,SBPSmk,0.8796
CWHws2,SBPSxc,0.8384
CWHws2,SBSdh1,0.9137
CWHws2,SBSdh2,0.9066
CWHws2,SBSdk,0.8573
CWHws2,SBSdw1,0.9041
CWHws2,SBSdw2,0.8876
CWHws2,SBSdw3,0.8822
CWHws2,SBSmc1,0.9251
CWHws2,SBSmc2,0.8866
CWHws2,SBSmc3,0.8714
CWHws2,SBSmh,0.8924
CWHws2,SBSmk1,0.9003
CWHws2,SBSmk2,0.8420
CWHws2,SBSmm,0.9174
CWHws2,SBSmw,0.9176
CWHws2,SBSun,0.9073
CWHws2,SBSvk,0.9526
CWHws2,SBSwk1,0.9455
CWHws2,SBSwk2,0.8999
CWHws2,SBSwk3,0.8826
CWHws2,SWBmk,0.8089
CWHws2,SWBmks,0.7992
CWHws2,SWBun,0.7633
CWHws2,SWBuns,0.7598
CWHws2,SWBvk,0.8643
CWHws2,SWBvks,0.7969
CWHxm1,BAFAun,0.2177
CWHxm1,BAFAunp,0.3430
CWHxm1,BGxh1,0.5660
CWHxm1,BGxh2,0.5418
CWHxm1,BGxh3,0.5687
CWHxm1,BGxw1,0.5642
CWHxm1,BGxw2,0.5857
CWHxm1,BWBSdk,0.3100
CWHxm1,BWBSmk,0.2654
CWHxm1,BWBSmw,0.4107
CWHxm1,BWBSvk,0.4040
CWHxm1,BWBSwk1,0.4654
CWHxm1,BWBSwk2,0.3861
CWHxm1,BWBSwk3,0.2944
CWHxm1,CDFmm,0.9557
CWHxm1,CMAun,0.2219
CWHxm1,CMAunp,0.3327
CWHxm1,CMAwh,0.3823
CWHxm1,CWHdm,0.9037
CWHxm1,CWHds1,0.7944
CWHxm1,CWHds2,0.6802
CWHxm1,CWHmm1,0.7556
CWHxm1,CWHmm2,0.6578
CWHxm1,CWHms1,0.6186
CWHxm1,CWHms2,0.6961
CWHxm1,CWHun,0.5059
CWHxm1,CWHvh1,0.8077
CWHxm1,CWHvh2,0.6294
CWHxm1,CWHvh3,0.6716
CWHxm1,CWHvm1,0.7079
CWHxm1,CWHvm2,0.5511
CWHxm1,CWHwh1,0.7717
CWHxm1,CWHwh2,0.5763
CWHxm1,CWHwm,0.4723
CWHxm1,CWHws1,0.6383
CWHxm1,CWHws2,0.5224
CWHxm1,CWHxm1,0.9649
CWHxm1,CWHxm2,0.8418
CWHxm1,ESSFdc1,0.4882
CWHxm1,ESSFdc2,0.5055
CWHxm1,ESSFdc3,0.5033
CWHxm1,ESSFdcp,0.3860
CWHxm1,ESSFdcw,0.4225
CWHxm1,ESSFdk1,0.4564
CWHxm1,ESSFdk2,0.4043
CWHxm1,ESSFdkp,0.3178
CWHxm1,ESSFdkw,0.3578
CWHxm1,ESSFdv1,0.4512
CWHxm1,ESSFdv2,0.4291
CWHxm1,ESSFdvp,0.3374
CWHxm1,ESSFdvw,0.3847
CWHxm1,ESSFmc,0.3689
CWHxm1,ESSFmcp,0.2778
CWHxm1,ESSFmh,0.5568
CWHxm1,ESSFmk,0.4250
CWHxm1,ESSFmkp,0.3515
CWHxm1,ESSFmm1,0.3892
CWHxm1,ESSFmm2,0.3643
CWHxm1,ESSFmmp,0.3287
CWHxm1,ESSFmmw,0.3862
CWHxm1,ESSFmv1,0.4422
CWHxm1,ESSFmv2,0.3964
CWHxm1,ESSFmv3,0.3387
CWHxm1,ESSFmv4,0.3282
CWHxm1,ESSFmvp,0.2903
CWHxm1,ESSFmw,0.4798
CWHxm1,ESSFmw1,0.5110
CWHxm1,ESSFmw2,0.4920
CWHxm1,ESSFmwp,0.3698
CWHxm1,ESSFmww,0.4427
CWHxm1,ESSFun,0.3237
CWHxm1,ESSFunp,0.2739
CWHxm1,ESSFvc,0.4286
CWHxm1,ESSFvcp,0.3118
CWHxm1,ESSFvcw,0.3617
CWHxm1,ESSFwc2,0.4253
CWHxm1,ESSFwc3,0.3497
CWHxm1,ESSFwc4,0.4438
CWHxm1,ESSFwcp,0.3196
CWHxm1,ESSFwcw,0.3683
CWHxm1,ESSFwh1,0.4975
CWHxm1,ESSFwh2,0.5056
CWHxm1,ESSFwh3,0.4948
CWHxm1,ESSFwk1,0.4682
CWHxm1,ESSFwk2,0.3688
CWHxm1,ESSFwm,0.3795
CWHxm1,ESSFwm1,0.4576
CWHxm1,ESSFwm2,0.4431
CWHxm1,ESSFwm3,0.4209
CWHxm1,ESSFwm4,0.4929
CWHxm1,ESSFwmp,0.3171
CWHxm1,ESSFwmw,0.3686
CWHxm1,ESSFwv,0.3908
CWHxm1,ESSFwvp,0.3246
CWHxm1,ESSFxc1,0.4781
CWHxm1,ESSFxc2,0.4764
CWHxm1,ESSFxc3,0.4326
CWHxm1,ESSFxcp,0.3762
CWHxm1,ESSFxcw,0.4053
CWHxm1,ESSFxv1,0.3980
CWHxm1,ESSFxv2,0.3771
CWHxm1,ESSFxvp,0.3323
CWHxm1,ESSFxvw,0.3732
CWHxm1,ICHdk,0.5999
CWHxm1,ICHdm,0.5951
CWHxm1,ICHdw1,0.7424
CWHxm1,ICHdw3,0.6450
CWHxm1,ICHdw4,0.7405
CWHxm1,ICHmc1,0.5172
CWHxm1,ICHmc2,0.5915
CWHxm1,ICHmk1,0.6301
CWHxm1,ICHmk2,0.6000
CWHxm1,ICHmk3,0.5904
CWHxm1,ICHmk4,0.5358
CWHxm1,ICHmm,0.4982
CWHxm1,ICHmw1,0.5038
CWHxm1,ICHmw2,0.6590
CWHxm1,ICHmw3,0.6328
CWHxm1,ICHmw4,0.5918
CWHxm1,ICHmw5,0.6344
CWHxm1,ICHvc,0.4784
CWHxm1,ICHvk1,0.5131
CWHxm1,ICHvk2,0.4839
CWHxm1,ICHwc,0.4352
CWHxm1,ICHwk1,0.5498
CWHxm1,ICHwk2,0.5900
CWHxm1,ICHwk3,0.5343
CWHxm1,ICHwk4,0.5385
CWHxm1,ICHxw,0.7955
CWHxm1,IDFdc,0.5920
CWHxm1,IDFdk1,0.5706
CWHxm1,IDFdk2,0.6175
CWHxm1,IDFdk3,0.5707
CWHxm1,IDFdk4,0.5110
CWHxm1,IDFdk5,0.5768
CWHxm1,IDFdm1,0.6612
CWHxm1,IDFdm2,0.6527
CWHxm1,IDFdw,0.5223
CWHxm1,IDFmw1,0.7267
CWHxm1,IDFmw2,0.6840
CWHxm1,IDFww,0.6912
CWHxm1,IDFww1,0.6808
CWHxm1,IDFxc,0.6393
CWHxm1,IDFxh1,0.6981
CWHxm1,IDFxh2,0.6060
CWHxm1,IDFxh4,0.7001
CWHxm1,IDFxk,0.5850
CWHxm1,IDFxm,0.5730
CWHxm1,IDFxw,0.6019
CWHxm1,IMAun,0.2652
CWHxm1,IMAunp,0.3849
CWHxm1,MHmm1,0.4664
CWHxm1,MHmm2,0.4230
CWHxm1,MHmmp,0.3378
CWHxm1,MHun,0.3071
CWHxm1,MHunp,0.2261
CWHxm1,MHwh,0.4779
CWHxm1,MHwh1,0.4249
CWHxm1,MHwhp,0.3792
CWHxm1,MSdc1,0.5325
CWHxm1,MSdc2,0.4629
CWHxm1,MSdc3,0.4950
CWHxm1,MSdk1,0.5653
CWHxm1,MSdk2,0.5113
CWHxm1,MSdm1,0.5938
CWHxm1,MSdm2,0.5605
CWHxm1,MSdm3,0.5783
CWHxm1,MSdv,0.4454
CWHxm1,MSmw1,0.5715
CWHxm1,MSmw2,0.5859
CWHxm1,MSun,0.4632
CWHxm1,MSxk1,0.5409
CWHxm1,MSxk2,0.5225
CWHxm1,MSxk3,0.4821
CWHxm1,MSxv,0.4449
CWHxm1,PPdh2,0.6512
CWHxm1,PPxh1,0.6671
CWHxm1,PPxh2,0.5997
CWHxm1,PPxh3,0.7193
CWHxm1,SBPSdc,0.5007
CWHxm1,SBPSmc,0.4869
CWHxm1,SBPSmk,0.5306
CWHxm1,SBPSxc,0.4844
CWHxm1,SBSdh1,0.5605
CWHxm1,SBSdh2,0.4381
CWHxm1,SBSdk,0.5011
CWHxm1,SBSdw1,0.5942
CWHxm1,SBSdw2,0.5563
CWHxm1,SBSdw3,0.5001
CWHxm1,SBSmc1,0.5377
CWHxm1,SBSmc2,0.4664
CWHxm1,SBSmc3,0.4826
CWHxm1,SBSmh,0.6176
CWHxm1,SBSmk1,0.4496
CWHxm1,SBSmk2,0.4136
CWHxm1,SBSmm,0.5432
CWHxm1,SBSmw,0.5654
CWHxm1,SBSun,0.3772
CWHxm1,SBSvk,0.4649
CWHxm1,SBSwk1,0.4941
CWHxm1,SBSwk2,0.4107
CWHxm1,SBSwk3,0.4469
CWHxm1,SWBmk,0.2988
CWHxm1,SWBmks,0.2672
CWHxm1,SWBun,0.2602
CWHxm1,SWBuns,0.2385
CWHxm1,SWBvk,0.2814
CWHxm1,SWBvks,0.2104
CWHxm2,BAFAun,0.3622
CWHxm2,BAFAunp,0.5250
CWHxm2,BGxh1,0.4733
CWHxm2,BGxh2,0.4929
CWHxm2,BGxh3,0.5421
CWHxm2,BGxw1,0.5651
CWHxm2,BGxw2,0.6063
CWHxm2,BWBSdk,0.4133
CWHxm2,BWBSmk,0.3484
CWHxm2,BWBSmw,0.5075
CWHxm2,BWBSvk,0.5903
CWHxm2,BWBSwk1,0.6087
CWHxm2,BWBSwk2,0.4990
CWHxm2,BWBSwk3,0.4042
CWHxm2,CDFmm,0.8510
CWHxm2,CMAun,0.3902
CWHxm2,CMAunp,0.5406
CWHxm2,CMAwh,0.6104
CWHxm2,CWHdm,0.9939
CWHxm2,CWHds1,0.9411
CWHxm2,CWHds2,0.8360
CWHxm2,CWHmm1,0.9361
CWHxm2,CWHmm2,0.8675
CWHxm2,CWHms1,0.8245
CWHxm2,CWHms2,0.8930
CWHxm2,CWHun,0.6430
CWHxm2,CWHvh1,0.9298
CWHxm2,CWHvh2,0.8399
CWHxm2,CWHvh3,0.8613
CWHxm2,CWHvm1,0.9058
CWHxm2,CWHvm2,0.7858
CWHxm2,CWHwh1,0.9133
CWHxm2,CWHwh2,0.7927
CWHxm2,CWHwm,0.6769
CWHxm2,CWHws1,0.8223
CWHxm2,CWHws2,0.7281
CWHxm2,CWHxm1,0.9763
CWHxm2,CWHxm2,0.9762
CWHxm2,ESSFdc1,0.6684
CWHxm2,ESSFdc2,0.6704
CWHxm2,ESSFdc3,0.6552
CWHxm2,ESSFdcp,0.5623
CWHxm2,ESSFdcw,0.6031
CWHxm2,ESSFdk1,0.6380
CWHxm2,ESSFdk2,0.5773
CWHxm2,ESSFdkp,0.4938
CWHxm2,ESSFdkw,0.5368
CWHxm2,ESSFdv1,0.6129
CWHxm2,ESSFdv2,0.6018
CWHxm2,ESSFdvp,0.5023
CWHxm2,ESSFdvw,0.5538
CWHxm2,ESSFmc,0.5238
CWHxm2,ESSFmcp,0.4335
CWHxm2,ESSFmh,0.7287
CWHxm2,ESSFmk,0.6110
CWHxm2,ESSFmkp,0.5397
CWHxm2,ESSFmm1,0.5727
CWHxm2,ESSFmm2,0.5367
CWHxm2,ESSFmmp,0.5105
CWHxm2,ESSFmmw,0.5732
CWHxm2,ESSFmv1,0.5796
CWHxm2,ESSFmv2,0.5687
CWHxm2,ESSFmv3,0.4833
CWHxm2,ESSFmv4,0.4603
CWHxm2,ESSFmvp,0.4366
CWHxm2,ESSFmw,0.6705
CWHxm2,ESSFmw1,0.7018
CWHxm2,ESSFmw2,0.6629
CWHxm2,ESSFmwp,0.5479
CWHxm2,ESSFmww,0.6257
CWHxm2,ESSFun,0.4999
CWHxm2,ESSFunp,0.4435
CWHxm2,ESSFvc,0.6327
CWHxm2,ESSFvcp,0.5003
CWHxm2,ESSFvcw,0.5599
CWHxm2,ESSFwc2,0.6189
CWHxm2,ESSFwc3,0.5311
CWHxm2,ESSFwc4,0.6427
CWHxm2,ESSFwcp,0.5023
CWHxm2,ESSFwcw,0.5605
CWHxm2,ESSFwh1,0.6956
CWHxm2,ESSFwh2,0.6914
CWHxm2,ESSFwh3,0.7019
CWHxm2,ESSFwk1,0.6512
CWHxm2,ESSFwk2,0.5468
CWHxm2,ESSFwm,0.5599
CWHxm2,ESSFwm1,0.6421
CWHxm2,ESSFwm2,0.6316
CWHxm2,ESSFwm3,0.6269
CWHxm2,ESSFwm4,0.6751
CWHxm2,ESSFwmp,0.4960
CWHxm2,ESSFwmw,0.5553
CWHxm2,ESSFwv,0.5571
CWHxm2,ESSFwvp,0.4897
CWHxm2,ESSFxc1,0.6267
CWHxm2,ESSFxc2,0.6338
CWHxm2,ESSFxc3,0.5840
CWHxm2,ESSFxcp,0.5329
CWHxm2,ESSFxcw,0.5665
CWHxm2,ESSFxv1,0.5670
CWHxm2,ESSFxv2,0.5423
CWHxm2,ESSFxvp,0.5020
CWHxm2,ESSFxvw,0.5362
CWHxm2,ICHdk,0.7191
CWHxm2,ICHdm,0.7482
CWHxm2,ICHdw1,0.8558
CWHxm2,ICHdw3,0.7736
CWHxm2,ICHdw4,0.8265
CWHxm2,ICHmc1,0.6731
CWHxm2,ICHmc2,0.7216
CWHxm2,ICHmk1,0.7598
CWHxm2,ICHmk2,0.7268
CWHxm2,ICHmk3,0.7252
CWHxm2,ICHmk4,0.6914
CWHxm2,ICHmm,0.6614
CWHxm2,ICHmw1,0.6605
CWHxm2,ICHmw2,0.8204
CWHxm2,ICHmw3,0.7888
CWHxm2,ICHmw4,0.7834
CWHxm2,ICHmw5,0.7851
CWHxm2,ICHvc,0.6438
CWHxm2,ICHvk1,0.7095
CWHxm2,ICHvk2,0.6685
CWHxm2,ICHwc,0.6080
CWHxm2,ICHwk1,0.7346
CWHxm2,ICHwk2,0.7389
CWHxm2,ICHwk3,0.7034
CWHxm2,ICHwk4,0.7084
CWHxm2,ICHxw,0.8460
CWHxm2,IDFdc,0.7070
CWHxm2,IDFdk1,0.6528
CWHxm2,IDFdk2,0.7200
CWHxm2,IDFdk3,0.6538
CWHxm2,IDFdk4,0.5954
CWHxm2,IDFdk5,0.6673
CWHxm2,IDFdm1,0.7280
CWHxm2,IDFdm2,0.7225
CWHxm2,IDFdw,0.6328
CWHxm2,IDFmw1,0.7927
CWHxm2,IDFmw2,0.7538
CWHxm2,IDFww,0.8167
CWHxm2,IDFww1,0.7378
CWHxm2,IDFxc,0.6814
CWHxm2,IDFxh1,0.7212
CWHxm2,IDFxh2,0.6447
CWHxm2,IDFxh4,0.7125
CWHxm2,IDFxk,0.6269
CWHxm2,IDFxm,0.6322
CWHxm2,IDFxw,0.6365
CWHxm2,IMAun,0.4356
CWHxm2,IMAunp,0.5717
CWHxm2,MHmm1,0.7024
CWHxm2,MHmm2,0.6344
CWHxm2,MHmmp,0.5433
CWHxm2,MHun,0.4581
CWHxm2,MHunp,0.3841
CWHxm2,MHwh,0.7076
CWHxm2,MHwh1,0.6613
CWHxm2,MHwhp,0.6113
CWHxm2,MSdc1,0.6818
CWHxm2,MSdc2,0.6162
CWHxm2,MSdc3,0.6552
CWHxm2,MSdk1,0.7124
CWHxm2,MSdk2,0.6507
CWHxm2,MSdm1,0.7294
CWHxm2,MSdm2,0.6995
CWHxm2,MSdm3,0.6982
CWHxm2,MSdv,0.6050
CWHxm2,MSmw1,0.7381
CWHxm2,MSmw2,0.7302
CWHxm2,MSun,0.6516
CWHxm2,MSxk1,0.6705
CWHxm2,MSxk2,0.6227
CWHxm2,MSxk3,0.6068
CWHxm2,MSxv,0.5809
CWHxm2,PPdh2,0.6783
CWHxm2,PPxh1,0.6073
CWHxm2,PPxh2,0.5817
CWHxm2,PPxh3,0.7261
CWHxm2,SBPSdc,0.6048
CWHxm2,SBPSmc,0.6003
CWHxm2,SBPSmk,0.6431
CWHxm2,SBPSxc,0.5899
CWHxm2,SBSdh1,0.6853
CWHxm2,SBSdh2,0.5941
CWHxm2,SBSdk,0.6037
CWHxm2,SBSdw1,0.7043
CWHxm2,SBSdw2,0.6643
CWHxm2,SBSdw3,0.6167
CWHxm2,SBSmc1,0.6828
CWHxm2,SBSmc2,0.5957
CWHxm2,SBSmc3,0.6018
CWHxm2,SBSmh,0.7113
CWHxm2,SBSmk1,0.5911
CWHxm2,SBSmk2,0.5260
CWHxm2,SBSmm,0.6831
CWHxm2,SBSmw,0.6901
CWHxm2,SBSun,0.5411
CWHxm2,SBSvk,0.6451
CWHxm2,SBSwk1,0.6582
CWHxm2,SBSwk2,0.5611
CWHxm2,SBSwk3,0.5763
CWHxm2,SWBmk,0.4255
CWHxm2,SWBmks,0.4031
CWHxm2,SWBun,0.3736
CWHxm2,SWBuns,0.3580
CWHxm2,SWBvk,0.4551
CWHxm2,SWBvks,0.3691
ESSFdc1,BAFAun,0.8034
ESSFdc1,BAFAunp,0.9172
ESSFdc1,BGxh1,0.5588
ESSFdc1,BGxh2,0.6342
ESSFdc1,BGxh3,0.7051
ESSFdc1,BGxw1,0.7556
ESSFdc1,BGxw2,0.8088
ESSFdc1,BWBSdk,0.8103
ESSFdc1,BWBSmk,0.7341
ESSFdc1,BWBSmw,0.8463
ESSFdc1,BWBSvk,0.8876
ESSFdc1,BWBSwk1,0.9327
ESSFdc1,BWBSwk2,0.8584
ESSFdc1,BWBSwk3,0.7974
ESSFdc1,CDFmm,0.0000
ESSFdc1,CMAun,0.0000
ESSFdc1,CMAunp,0.0000
ESSFdc1,CMAwh,0.0000
ESSFdc1,CWHdm,0.0000
ESSFdc1,CWHds1,0.0000
ESSFdc1,CWHds2,0.0000
ESSFdc1,CWHmm1,0.0000
ESSFdc1,CWHmm2,0.0000
ESSFdc1,CWHms1,0.0000
ESSFdc1,CWHms2,0.0000
ESSFdc1,CWHun,0.0000
ESSFdc1,CWHvh1,0.0000
ESSFdc1,CWHvh2,0.0000
ESSFdc1,CWHvh3,0.0000
ESSFdc1,CWHvm1,0.0000
ESSFdc1,CWHvm2,0.0000
ESSFdc1,CWHwh1,0.0000
ESSFdc1,CWHwh2,0.0000
ESSFdc1,CWHwm,0.0000
ESSFdc1,CWHws1,0.0000
ESSFdc1,CWHws2,0.0000
ESSFdc1,CWHxm1,0.0000
ESSFdc1,CWHxm2,0.0000
ESSFdc1,ESSFdc1,0.9850
ESSFdc1,ESSFdc2,0.9756
ESSFdc1,ESSFdc3,0.9694
ESSFdc1,ESSFdcp,0.9457
ESSFdc1,ESSFdcw,0.9639
ESSFdc1,ESSFdk1,0.9790
ESSFdc1,ESSFdk2,0.9566
ESSFdc1,ESSFdkp,0.9155
ESSFdc1,ESSFdkw,0.9391
ESSFdc1,ESSFdv1,0.9484
ESSFdc1,ESSFdv2,0.9519
ESSFdc1,ESSFdvp,0.9015
ESSFdc1,ESSFdvw,0.9289
ESSFdc1,ESSFmc,0.9110
ESSFdc1,ESSFmcp,0.8588
ESSFdc1,ESSFmh,0.9931
ESSFdc1,ESSFmk,0.9561
ESSFdc1,ESSFmkp,0.9225
ESSFdc1,ESSFmm1,0.9472
ESSFdc1,ESSFmm2,0.9329
ESSFdc1,ESSFmmp,0.9167
ESSFdc1,ESSFmmw,0.9517
ESSFdc1,ESSFmv1,0.9312
ESSFdc1,ESSFmv2,0.9359
ESSFdc1,ESSFmv3,0.8917
ESSFdc1,ESSFmv4,0.8663
ESSFdc1,ESSFmvp,0.8646
ESSFdc1,ESSFmw,0.9757
ESSFdc1,ESSFmw1,0.9823
ESSFdc1,ESSFmw2,0.9670
ESSFdc1,ESSFmwp,0.9259
ESSFdc1,ESSFmww,0.9585
ESSFdc1,ESSFun,0.8926
ESSFdc1,ESSFunp,0.8592
ESSFdc1,ESSFvc,0.9706
ESSFdc1,ESSFvcp,0.9128
ESSFdc1,ESSFvcw,0.9431
ESSFdc1,ESSFwc2,0.9688
ESSFdc1,ESSFwc3,0.9240
ESSFdc1,ESSFwc4,0.9782
ESSFdc1,ESSFwcp,0.9133
ESSFdc1,ESSFwcw,0.9458
ESSFdc1,ESSFwh1,0.9909
ESSFdc1,ESSFwh2,0.9908
ESSFdc1,ESSFwh3,0.9893
ESSFdc1,ESSFwk1,0.9723
ESSFdc1,ESSFwk2,0.9281
ESSFdc1,ESSFwm,0.9509
ESSFdc1,ESSFwm1,0.9795
ESSFdc1,ESSFwm2,0.9770
ESSFdc1,ESSFwm3,0.9696
ESSFdc1,ESSFwm4,0.9876
ESSFdc1,ESSFwmp,0.9166
ESSFdc1,ESSFwmw,0.9477
ESSFdc1,ESSFwv,0.9238
ESSFdc1,ESSFwvp,0.8907
ESSFdc1,ESSFxc1,0.9504
ESSFdc1,ESSFxc2,0.9660
ESSFdc1,ESSFxc3,0.9398
ESSFdc1,ESSFxcp,0.9214
ESSFdc1,ESSFxcw,0.9369
ESSFdc1,ESSFxv1,0.9393
ESSFdc1,ESSFxv2,0.9285
ESSFdc1,ESSFxvp,0.9046
ESSFdc1,ESSFxvw,0.9223
ESSFdc1,ICHdk,0.9562
ESSFdc1,ICHdm,0.9843
ESSFdc1,ICHdw1,0.9548
ESSFdc1,ICHdw3,0.9638
ESSFdc1,ICHdw4,0.9324
ESSFdc1,ICHmc1,0.9495
ESSFdc1,ICHmc2,0.9437
ESSFdc1,ICHmk1,0.9726
ESSFdc1,ICHmk2,0.9649
ESSFdc1,ICHmk3,0.9674
ESSFdc1,ICHmk4,0.9785
ESSFdc1,ICHmm,0.9707
ESSFdc1,ICHmw1,0.9674
ESSFdc1,ICHmw2,0.9869
ESSFdc1,ICHmw3,0.9809
ESSFdc1,ICHmw4,0.9966
ESSFdc1,ICHmw5,0.9856
ESSFdc1,ICHvc,0.9438
ESSFdc1,ICHvk1,0.9861
ESSFdc1,ICHvk2,0.9670
ESSFdc1,ICHwc,0.9298
ESSFdc1,ICHwk1,0.9900
ESSFdc1,ICHwk2,0.9749
ESSFdc1,ICHwk3,0.9729
ESSFdc1,ICHwk4,0.9770
ESSFdc1,ICHxw,0.8967
ESSFdc1,IDFdc,0.9344
ESSFdc1,IDFdk1,0.9003
ESSFdc1,IDFdk2,0.9329
ESSFdc1,IDFdk3,0.9074
ESSFdc1,IDFdk4,0.8879
ESSFdc1,IDFdk5,0.9141
ESSFdc1,IDFdm1,0.9051
ESSFdc1,IDFdm2,0.9047
ESSFdc1,IDFdw,0.9197
ESSFdc1,IDFmw1,0.9137
ESSFdc1,IDFmw2,0.9093
ESSFdc1,IDFww,0.0000
ESSFdc1,IDFww1,0.8715
ESSFdc1,IDFxc,0.8447
ESSFdc1,IDFxh1,0.8466
ESSFdc1,IDFxh2,0.8439
ESSFdc1,IDFxh4,0.8325
ESSFdc1,IDFxk,0.8403
ESSFdc1,IDFxm,0.8695
ESSFdc1,IDFxw,0.8434
ESSFdc1,IMAun,0.8739
ESSFdc1,IMAunp,0.9360
ESSFdc1,MHmm1,0.0000
ESSFdc1,MHmm2,0.0000
ESSFdc1,MHmmp,0.0000
ESSFdc1,MHun,0.0000
ESSFdc1,MHunp,0.0000
ESSFdc1,MHwh,0.0000
ESSFdc1,MHwh1,0.0000
ESSFdc1,MHwhp,0.0000
ESSFdc1,MSdc1,0.0000
ESSFdc1,MSdc2,0.0000
ESSFdc1,MSdc3,0.0000
ESSFdc1,MSdk1,0.9775
ESSFdc1,MSdk2,0.9607
ESSFdc1,MSdm1,0.9738
ESSFdc1,MSdm2,0.9605
ESSFdc1,MSdm3,0.9554
ESSFdc1,MSdv,0.0000
ESSFdc1,MSmw1,0.0000
ESSFdc1,MSmw2,0.0000
ESSFdc1,MSun,0.0000
ESSFdc1,MSxk1,0.9496
ESSFdc1,MSxk2,0.9157
ESSFdc1,MSxk3,0.9315
ESSFdc1,MSxv,0.9318
ESSFdc1,PPdh2,0.8408
ESSFdc1,PPxh1,0.6947
ESSFdc1,PPxh2,0.7312
ESSFdc1,PPxh3,0.8261
ESSFdc1,SBPSdc,0.9126
ESSFdc1,SBPSmc,0.9174
ESSFdc1,SBPSmk,0.9338
ESSFdc1,SBPSxc,0.9081
ESSFdc1,SBSdh1,0.9475
ESSFdc1,SBSdh2,0.9508
ESSFdc1,SBSdk,0.9038
ESSFdc1,SBSdw1,0.9433
ESSFdc1,SBSdw2,0.9315
ESSFdc1,SBSdw3,0.9190
ESSFdc1,SBSmc1,0.9692
ESSFdc1,SBSmc2,0.9235
ESSFdc1,SBSmc3,0.9246
ESSFdc1,SBSmh,0.9201
ESSFdc1,SBSmk1,0.9299
ESSFdc1,SBSmk2,0.8761
ESSFdc1,SBSmm,0.9673
ESSFdc1,SBSmw,0.9489
ESSFdc1,SBSun,0.9029
ESSFdc1,SBSvk,0.9597
ESSFdc1,SBSwk1,0.9616
ESSFdc1,SBSwk2,0.9209
ESSFdc1,SBSwk3,0.9148
ESSFdc1,SWBmk,0.8373
ESSFdc1,SWBmks,0.8311
ESSFdc1,SWBun,0.7970
ESSFdc1,SWBuns,0.7907
ESSFdc1,SWBvk,0.8373
ESSFdc1,SWBvks,0.7831
ESSFdc2,BAFAun,0.7759
ESSFdc2,BAFAunp,0.9035
ESSFdc2,BGxh1,0.6102
ESSFdc2,BGxh2,0.6873
ESSFdc2,BGxh3,0.7542
ESSFdc2,BGxw1,0.8096
ESSFdc2,BGxw2,0.8505
ESSFdc2,BWBSdk,0.8207
ESSFdc2,BWBSmk,0.7344
ESSFdc2,BWBSmw,0.8531
ESSFdc2,BWBSvk,0.8617
ESSFdc2,BWBSwk1,0.9296
ESSFdc2,BWBSwk2,0.8564
ESSFdc2,BWBSwk3,0.7874
ESSFdc2,CDFmm,0.0000
ESSFdc2,CMAun,0.0000
ESSFdc2,CMAunp,0.0000
ESSFdc2,CMAwh,0.0000
ESSFdc2,CWHdm,0.0000
ESSFdc2,CWHds1,0.0000
ESSFdc2,CWHds2,0.0000
ESSFdc2,CWHmm1,0.0000
ESSFdc2,CWHmm2,0.0000
ESSFdc2,CWHms1,0.0000
ESSFdc2,CWHms2,0.0000
ESSFdc2,CWHun,0.0000
ESSFdc2,CWHvh1,0.0000
ESSFdc2,CWHvh2,0.0000
ESSFdc2,CWHvh3,0.0000
ESSFdc2,CWHvm1,0.0000
ESSFdc2,CWHvm2,0.0000
ESSFdc2,CWHwh1,0.0000
ESSFdc2,CWHwh2,0.0000
ESSFdc2,CWHwm,0.0000
ESSFdc2,CWHws1,0.0000
ESSFdc2,CWHws2,0.0000
ESSFdc2,CWHxm1,0.0000
ESSFdc2,CWHxm2,0.0000
ESSFdc2,ESSFdc1,0.9804
ESSFdc2,ESSFdc2,0.9846
ESSFdc2,ESSFdc3,0.9758
ESSFdc2,ESSFdcp,0.9364
ESSFdc2,ESSFdcw,0.9552
ESSFdc2,ESSFdk1,0.9676
ESSFdc2,ESSFdk2,0.9406
